Datum;Timestamp;Schlusskurs
05.06.2006;1149465600;1.2973
06.06.2006;1149552000;1.2899
07.06.2006;1149638400;1.2812
08.06.2006;1149724800;1.2771
09.06.2006;1149811200;1.2647
12.06.2006;1150070400;1.2617
13.06.2006;1150156800;1.2586
14.06.2006;1150243200;1.2585
15.06.2006;1150329600;1.2615
16.06.2006;1150416000;1.2668
19.06.2006;1150675200;1.2592
20.06.2006;1150761600;1.2571
21.06.2006;1150848000;1.2626
22.06.2006;1150934400;1.2638
23.06.2006;1151020800;1.2557
26.06.2006;1151280000;1.2564
27.06.2006;1151366400;1.2589
28.06.2006;1151452800;1.257
29.06.2006;1151539200;1.2541
30.06.2006;1151625600;1.271
03.07.2006;1151884800;1.2774
04.07.2006;1151971200;1.2816
05.07.2006;1152057600;1.2767
06.07.2006;1152144000;1.2732
07.07.2006;1152230400;1.2774
10.07.2006;1152489600;1.2805
11.07.2006;1152576000;1.2742
12.07.2006;1152662400;1.2748
13.07.2006;1152748800;1.2721
14.07.2006;1152835200;1.2679
17.07.2006;1153094400;1.2564
18.07.2006;1153180800;1.2502
19.07.2006;1153267200;1.2495
20.07.2006;1153353600;1.2606
21.07.2006;1153440000;1.2664
24.07.2006;1153699200;1.2623
25.07.2006;1153785600;1.2639
26.07.2006;1153872000;1.2589
27.07.2006;1153958400;1.2728
28.07.2006;1154044800;1.2689
31.07.2006;1154304000;1.2752
01.08.2006;1154390400;1.2741
02.08.2006;1154476800;1.2798
03.08.2006;1154563200;1.2764
04.08.2006;1154649600;1.2784
07.08.2006;1154908800;1.2876
08.08.2006;1154995200;1.2843
09.08.2006;1155081600;1.2865
10.08.2006;1155168000;1.2867
11.08.2006;1155254400;1.2788
14.08.2006;1155513600;1.2718
15.08.2006;1155600000;1.272
16.08.2006;1155686400;1.2793
17.08.2006;1155772800;1.2869
18.08.2006;1155859200;1.2836
21.08.2006;1156118400;1.2899
22.08.2006;1156204800;1.2835
23.08.2006;1156291200;1.2817
24.08.2006;1156377600;1.2834
25.08.2006;1156464000;1.2769
28.08.2006;1156723200;1.2812
29.08.2006;1156809600;1.2817
30.08.2006;1156896000;1.2832
31.08.2006;1156982400;1.2859
01.09.2006;1157068800;1.2822
04.09.2006;1157328000;1.2846
05.09.2006;1157414400;1.2833
06.09.2006;1157500800;1.2818
07.09.2006;1157587200;1.2782
08.09.2006;1157673600;1.272
11.09.2006;1157932800;1.2713
12.09.2006;1158019200;1.2713
13.09.2006;1158105600;1.269
14.09.2006;1158192000;1.2687
15.09.2006;1158278400;1.271
18.09.2006;1158537600;1.2667
19.09.2006;1158624000;1.2662
20.09.2006;1158710400;1.2678
21.09.2006;1158796800;1.2723
22.09.2006;1158883200;1.2828
25.09.2006;1159142400;1.2771
26.09.2006;1159228800;1.2714
27.09.2006;1159315200;1.2694
28.09.2006;1159401600;1.2718
29.09.2006;1159488000;1.2669
02.10.2006;1159747200;1.269
03.10.2006;1159833600;1.2738
04.10.2006;1159920000;1.2693
05.10.2006;1160006400;1.2704
06.10.2006;1160092800;1.2678
09.10.2006;1160352000;1.2599
10.10.2006;1160438400;1.2568
11.10.2006;1160524800;1.2544
12.10.2006;1160611200;1.2556
13.10.2006;1160697600;1.2557
16.10.2006;1160956800;1.2514
17.10.2006;1161043200;1.2538
18.10.2006;1161129600;1.2537
19.10.2006;1161216000;1.2565
20.10.2006;1161302400;1.2634
23.10.2006;1161561600;1.2576
24.10.2006;1161648000;1.2546
25.10.2006;1161734400;1.257
26.10.2006;1161820800;1.2658
27.10.2006;1161907200;1.2677
30.10.2006;1162166400;1.2721
31.10.2006;1162252800;1.2695
01.11.2006;1162339200;1.275
02.11.2006;1162425600;1.2766
03.11.2006;1162512000;1.2777
06.11.2006;1162771200;1.2705
07.11.2006;1162857600;1.2763
08.11.2006;1162944000;1.28
09.11.2006;1163030400;1.2777
10.11.2006;1163116800;1.2886
13.11.2006;1163376000;1.2845
14.11.2006;1163462400;1.2837
15.11.2006;1163548800;1.2815
16.11.2006;1163635200;1.2812
17.11.2006;1163721600;1.2775
20.11.2006;1163980800;1.2848
21.11.2006;1164067200;1.2821
22.11.2006;1164153600;1.2867
23.11.2006;1164240000;1.2971
24.11.2006;1164326400;1.3066
27.11.2006;1164585600;1.3123
28.11.2006;1164672000;1.315
29.11.2006;1164758400;1.3166
30.11.2006;1164844800;1.319
01.12.2006;1164931200;1.3266
04.12.2006;1165190400;1.3296
05.12.2006;1165276800;1.3298
06.12.2006;1165363200;1.3276
07.12.2006;1165449600;1.3306
08.12.2006;1165536000;1.3287
11.12.2006;1165795200;1.3183
12.12.2006;1165881600;1.3255
13.12.2006;1165968000;1.3269
14.12.2006;1166054400;1.3225
15.12.2006;1166140800;1.3107
18.12.2006;1166400000;1.3101
19.12.2006;1166486400;1.3162
20.12.2006;1166572800;1.3222
21.12.2006;1166659200;1.3193
22.12.2006;1166745600;1.3208
25.12.2006;1167004800;1.3208
26.12.2006;1167091200;1.3208
27.12.2006;1167177600;1.3152
28.12.2006;1167264000;1.3143
29.12.2006;1167350400;1.3181
01.01.2007;1167609600;1.3181
02.01.2007;1167696000;1.3285
03.01.2007;1167782400;1.3256
04.01.2007;1167868800;1.3116
05.01.2007;1167955200;1.3096
08.01.2007;1168214400;1.3009
09.01.2007;1168300800;1.3032
10.01.2007;1168387200;1.2992
11.01.2007;1168473600;1.2956
12.01.2007;1168560000;1.2909
15.01.2007;1168819200;1.2944
16.01.2007;1168905600;1.2965
17.01.2007;1168992000;1.2927
18.01.2007;1169078400;1.2952
19.01.2007;1169164800;1.297
22.01.2007;1169424000;1.2954
23.01.2007;1169510400;1.2985
24.01.2007;1169596800;1.3012
25.01.2007;1169683200;1.2977
26.01.2007;1169769600;1.2925
29.01.2007;1170028800;1.2918
30.01.2007;1170115200;1.2957
31.01.2007;1170201600;1.2936
01.02.2007;1170288000;1.301
02.02.2007;1170374400;1.3019
05.02.2007;1170633600;1.2943
06.02.2007;1170720000;1.2941
07.02.2007;1170806400;1.2997
08.02.2007;1170892800;1.2988
09.02.2007;1170979200;1.3003
12.02.2007;1171238400;1.2988
13.02.2007;1171324800;1.2996
14.02.2007;1171411200;1.3096
15.02.2007;1171497600;1.3128
16.02.2007;1171584000;1.3128
19.02.2007;1171843200;1.3148
20.02.2007;1171929600;1.3152
21.02.2007;1172016000;1.3142
22.02.2007;1172102400;1.3082
23.02.2007;1172188800;1.3112
26.02.2007;1172448000;1.3165
27.02.2007;1172534400;1.3208
28.02.2007;1172620800;1.3192
01.03.2007;1172707200;1.3216
02.03.2007;1172793600;1.3152
05.03.2007;1173052800;1.3136
06.03.2007;1173139200;1.3105
07.03.2007;1173225600;1.3122
08.03.2007;1173312000;1.3153
09.03.2007;1173398400;1.3149
12.03.2007;1173657600;1.3172
13.03.2007;1173744000;1.3171
14.03.2007;1173830400;1.3192
15.03.2007;1173916800;1.3209
16.03.2007;1174003200;1.3323
19.03.2007;1174262400;1.329
20.03.2007;1174348800;1.3285
21.03.2007;1174435200;1.3298
22.03.2007;1174521600;1.3355
23.03.2007;1174608000;1.3315
26.03.2007;1174867200;1.3263
27.03.2007;1174953600;1.3346
28.03.2007;1175040000;1.3333
29.03.2007;1175126400;1.3338
30.03.2007;1175212800;1.3303
02.04.2007;1175472000;1.3353
03.04.2007;1175558400;1.336
04.04.2007;1175644800;1.3352
05.04.2007;1175731200;1.3364
06.04.2007;1175817600;1.3364
09.04.2007;1176076800;1.3364
10.04.2007;1176163200;1.341
11.04.2007;1176249600;1.343
12.04.2007;1176336000;1.3449
13.04.2007;1176422400;1.3521
16.04.2007;1176681600;1.3553
17.04.2007;1176768000;1.3542
18.04.2007;1176854400;1.3611
19.04.2007;1176940800;1.3589
20.04.2007;1177027200;1.3604
23.04.2007;1177286400;1.3562
24.04.2007;1177372800;1.3565
25.04.2007;1177459200;1.3643
26.04.2007;1177545600;1.3643
27.04.2007;1177632000;1.3612
30.04.2007;1177891200;1.3615
01.05.2007;1177977600;1.3615
02.05.2007;1178064000;1.3579
03.05.2007;1178150400;1.3607
04.05.2007;1178236800;1.3566
07.05.2007;1178496000;1.3606
08.05.2007;1178582400;1.3574
09.05.2007;1178668800;1.3544
10.05.2007;1178755200;1.3545
11.05.2007;1178841600;1.3477
14.05.2007;1179100800;1.3539
15.05.2007;1179187200;1.354
16.05.2007;1179273600;1.3599
17.05.2007;1179360000;1.3529
18.05.2007;1179446400;1.3493
21.05.2007;1179705600;1.3505
22.05.2007;1179792000;1.3467
23.05.2007;1179878400;1.3426
24.05.2007;1179964800;1.3434
25.05.2007;1180051200;1.3435
28.05.2007;1180310400;1.3435
29.05.2007;1180396800;1.3471
30.05.2007;1180483200;1.3444
31.05.2007;1180569600;1.344
01.06.2007;1180656000;1.3438
04.06.2007;1180915200;1.3447
05.06.2007;1181001600;1.351
06.06.2007;1181088000;1.3523
07.06.2007;1181174400;1.3499
08.06.2007;1181260800;1.3395
11.06.2007;1181520000;1.3346
12.06.2007;1181606400;1.3344
13.06.2007;1181692800;1.3271
14.06.2007;1181779200;1.3303
15.06.2007;1181865600;1.3315
18.06.2007;1182124800;1.3398
19.06.2007;1182211200;1.3393
20.06.2007;1182297600;1.3425
21.06.2007;1182384000;1.3386
22.06.2007;1182470400;1.3422
25.06.2007;1182729600;1.3454
26.06.2007;1182816000;1.3449
27.06.2007;1182902400;1.343
28.06.2007;1182988800;1.3455
29.06.2007;1183075200;1.3499
02.07.2007;1183334400;1.3574
03.07.2007;1183420800;1.3604
04.07.2007;1183507200;1.3615
05.07.2007;1183593600;1.3645
06.07.2007;1183680000;1.3596
09.07.2007;1183939200;1.3635
10.07.2007;1184025600;1.3647
11.07.2007;1184112000;1.3739
12.07.2007;1184198400;1.3783
13.07.2007;1184284800;1.3784
16.07.2007;1184544000;1.3786
17.07.2007;1184630400;1.378
18.07.2007;1184716800;1.3786
19.07.2007;1184803200;1.3818
20.07.2007;1184889600;1.3799
23.07.2007;1185148800;1.3818
24.07.2007;1185235200;1.3816
25.07.2007;1185321600;1.3734
26.07.2007;1185408000;1.3719
27.07.2007;1185494400;1.367
30.07.2007;1185753600;1.3668
31.07.2007;1185840000;1.3699
01.08.2007;1185926400;1.3646
02.08.2007;1186012800;1.3672
03.08.2007;1186099200;1.3696
06.08.2007;1186358400;1.3824
07.08.2007;1186444800;1.379
08.08.2007;1186531200;1.3747
09.08.2007;1186617600;1.3777
10.08.2007;1186704000;1.3697
13.08.2007;1186963200;1.3656
14.08.2007;1187049600;1.3582
15.08.2007;1187136000;1.3497
16.08.2007;1187222400;1.3425
17.08.2007;1187308800;1.3437
20.08.2007;1187568000;1.3492
21.08.2007;1187654400;1.3473
22.08.2007;1187740800;1.3489
23.08.2007;1187827200;1.355
24.08.2007;1187913600;1.3595
27.08.2007;1188172800;1.3657
28.08.2007;1188259200;1.3645
29.08.2007;1188345600;1.3593
30.08.2007;1188432000;1.3636
31.08.2007;1188518400;1.3666
03.09.2007;1188777600;1.3647
04.09.2007;1188864000;1.3593
05.09.2007;1188950400;1.3596
06.09.2007;1189036800;1.366
07.09.2007;1189123200;1.3688
10.09.2007;1189382400;1.3783
11.09.2007;1189468800;1.3795
12.09.2007;1189555200;1.386
13.09.2007;1189641600;1.392
14.09.2007;1189728000;1.3876
17.09.2007;1189987200;1.3865
18.09.2007;1190073600;1.3869
19.09.2007;1190160000;1.3973
20.09.2007;1190246400;1.4047
21.09.2007;1190332800;1.4074
24.09.2007;1190592000;1.4106
25.09.2007;1190678400;1.4087
26.09.2007;1190764800;1.4114
27.09.2007;1190851200;1.4141
28.09.2007;1190937600;1.4187
01.10.2007;1191196800;1.4234
02.10.2007;1191283200;1.4201
03.10.2007;1191369600;1.4175
04.10.2007;1191456000;1.4114
05.10.2007;1191542400;1.4116
08.10.2007;1191801600;1.4089
09.10.2007;1191888000;1.4038
10.10.2007;1191974400;1.4135
11.10.2007;1192060800;1.421
12.10.2007;1192147200;1.4189
15.10.2007;1192406400;1.4228
16.10.2007;1192492800;1.4173
17.10.2007;1192579200;1.4186
18.10.2007;1192665600;1.4253
19.10.2007;1192752000;1.4282
22.10.2007;1193011200;1.4306
23.10.2007;1193097600;1.4211
24.10.2007;1193184000;1.4224
25.10.2007;1193270400;1.4279
26.10.2007;1193356800;1.4369
29.10.2007;1193616000;1.4417
30.10.2007;1193702400;1.4394
31.10.2007;1193788800;1.4459
01.11.2007;1193875200;1.4434
02.11.2007;1193961600;1.4479
05.11.2007;1194220800;1.4473
06.11.2007;1194307200;1.4529
07.11.2007;1194393600;1.4676
08.11.2007;1194480000;1.4668
09.11.2007;1194566400;1.4716
12.11.2007;1194825600;1.46
13.11.2007;1194912000;1.4585
14.11.2007;1194998400;1.4685
15.11.2007;1195084800;1.4685
16.11.2007;1195171200;1.4614
19.11.2007;1195430400;1.4628
20.11.2007;1195516800;1.4788
21.11.2007;1195603200;1.4787
22.11.2007;1195689600;1.4829
23.11.2007;1195776000;1.4823
26.11.2007;1196035200;1.4875
27.11.2007;1196121600;1.4845
28.11.2007;1196208000;1.4751
29.11.2007;1196294400;1.4755
30.11.2007;1196380800;1.4766
03.12.2007;1196640000;1.4647
04.12.2007;1196726400;1.4664
05.12.2007;1196812800;1.4715
06.12.2007;1196899200;1.4565
07.12.2007;1196985600;1.4626
10.12.2007;1197244800;1.4674
11.12.2007;1197331200;1.471
12.12.2007;1197417600;1.4694
13.12.2007;1197504000;1.4702
14.12.2007;1197590400;1.4544
17.12.2007;1197849600;1.4356
18.12.2007;1197936000;1.4385
19.12.2007;1198022400;1.4396
20.12.2007;1198108800;1.4362
21.12.2007;1198195200;1.436
27.12.2007;1198713600;1.4495
28.12.2007;1198800000;1.4676
02.01.2008;1199232000;1.4652
03.01.2008;1199318400;1.4705
04.01.2008;1199404800;1.4708
07.01.2008;1199664000;1.4692
08.01.2008;1199750400;1.4718
09.01.2008;1199836800;1.4711
10.01.2008;1199923200;1.4692
11.01.2008;1200009600;1.4785
14.01.2008;1200268800;1.4895
15.01.2008;1200355200;1.4847
16.01.2008;1200441600;1.4811
17.01.2008;1200528000;1.4619
18.01.2008;1200614400;1.4618
21.01.2008;1200873600;1.4499
22.01.2008;1200960000;1.4471
23.01.2008;1201046400;1.4593
24.01.2008;1201132800;1.4617
25.01.2008;1201219200;1.4725
28.01.2008;1201478400;1.4697
29.01.2008;1201564800;1.4767
30.01.2008;1201651200;1.4783
31.01.2008;1201737600;1.4876
01.02.2008;1201824000;1.4877
04.02.2008;1202083200;1.4809
05.02.2008;1202169600;1.4717
06.02.2008;1202256000;1.4616
07.02.2008;1202342400;1.4639
08.02.2008;1202428800;1.4485
11.02.2008;1202688000;1.4536
12.02.2008;1202774400;1.452
13.02.2008;1202860800;1.4558
14.02.2008;1202947200;1.4605
15.02.2008;1203033600;1.4675
18.02.2008;1203292800;1.4635
19.02.2008;1203379200;1.4717
20.02.2008;1203465600;1.4723
21.02.2008;1203552000;1.4745
22.02.2008;1203638400;1.4828
25.02.2008;1203897600;1.4811
26.02.2008;1203984000;1.4849
27.02.2008;1204070400;1.5051
28.02.2008;1204156800;1.5109
29.02.2008;1204243200;1.519
03.03.2008;1204502400;1.5171
04.03.2008;1204588800;1.5195
05.03.2008;1204675200;1.5179
06.03.2008;1204761600;1.533
07.03.2008;1204848000;1.5397
10.03.2008;1205107200;1.5379
11.03.2008;1205193600;1.5427
12.03.2008;1205280000;1.5399
13.03.2008;1205366400;1.5586
14.03.2008;1205452800;1.5586
17.03.2008;1205712000;1.5759
18.03.2008;1205798400;1.5782
19.03.2008;1205884800;1.5755
20.03.2008;1205971200;1.5463
25.03.2008;1206403200;1.5544
26.03.2008;1206489600;1.5725
27.03.2008;1206576000;1.5779
28.03.2008;1206662400;1.5802
31.03.2008;1206921600;1.581
01.04.2008;1207008000;1.5677
02.04.2008;1207094400;1.5642
03.04.2008;1207180800;1.5605
04.04.2008;1207267200;1.5706
07.04.2008;1207526400;1.569
08.04.2008;1207612800;1.5757
09.04.2008;1207699200;1.5732
10.04.2008;1207785600;1.5868
11.04.2008;1207872000;1.5833
14.04.2008;1208131200;1.5787
15.04.2008;1208217600;1.5823
16.04.2008;1208304000;1.5851
17.04.2008;1208390400;1.5951
18.04.2008;1208476800;1.5945
21.04.2008;1208736000;1.5866
22.04.2008;1208822400;1.5941
23.04.2008;1208908800;1.5967
24.04.2008;1208995200;1.5748
25.04.2008;1209081600;1.5589
28.04.2008;1209340800;1.5666
29.04.2008;1209427200;1.5582
30.04.2008;1209513600;1.5545
02.05.2008;1209686400;1.5479
05.05.2008;1209945600;1.5494
06.05.2008;1210032000;1.5497
07.05.2008;1210118400;1.5467
08.05.2008;1210204800;1.5333
09.05.2008;1210291200;1.547
12.05.2008;1210550400;1.5431
13.05.2008;1210636800;1.5481
14.05.2008;1210723200;1.5419
15.05.2008;1210809600;1.5519
16.05.2008;1210896000;1.5501
19.05.2008;1211155200;1.5617
20.05.2008;1211241600;1.5567
21.05.2008;1211328000;1.5731
22.05.2008;1211414400;1.5752
23.05.2008;1211500800;1.573
26.05.2008;1211760000;1.5743
27.05.2008;1211846400;1.5768
28.05.2008;1211932800;1.572
29.05.2008;1212019200;1.5715
30.05.2008;1212105600;1.55
02.06.2008;1212364800;1.5564
03.06.2008;1212451200;1.5626
04.06.2008;1212537600;1.5457
05.06.2008;1212624000;1.5431
06.06.2008;1212710400;1.5599
09.06.2008;1212969600;1.5817
10.06.2008;1213056000;1.5511
11.06.2008;1213142400;1.5489
12.06.2008;1213228800;1.5445
13.06.2008;1213315200;1.5401
16.06.2008;1213574400;1.5427
17.06.2008;1213660800;1.5501
18.06.2008;1213747200;1.5489
19.06.2008;1213833600;1.5501
20.06.2008;1213920000;1.5567
23.06.2008;1214179200;1.5524
24.06.2008;1214265600;1.5484
25.06.2008;1214352000;1.5585
26.06.2008;1214438400;1.5674
27.06.2008;1214524800;1.577
30.06.2008;1214784000;1.579
01.07.2008;1214870400;1.5755
02.07.2008;1214956800;1.5816
03.07.2008;1215043200;1.588
04.07.2008;1215129600;1.5691
07.07.2008;1215388800;1.5646
08.07.2008;1215475200;1.5726
09.07.2008;1215561600;1.5673
10.07.2008;1215648000;1.5702
11.07.2008;1215734400;1.578
14.07.2008;1215993600;1.5869
15.07.2008;1216080000;1.5955
16.07.2008;1216166400;1.5927
17.07.2008;1216252800;1.5864
18.07.2008;1216339200;1.5861
21.07.2008;1216598400;1.5882
22.07.2008;1216684800;1.5926
23.07.2008;1216771200;1.5729
24.07.2008;1216857600;1.5672
25.07.2008;1216944000;1.5723
28.07.2008;1217203200;1.5733
29.07.2008;1217289600;1.5737
30.07.2008;1217376000;1.561
31.07.2008;1217462400;1.5612
01.08.2008;1217548800;1.5565
04.08.2008;1217808000;1.5585
05.08.2008;1217894400;1.5499
06.08.2008;1217980800;1.5475
07.08.2008;1218067200;1.5477
08.08.2008;1218153600;1.5165
11.08.2008;1218412800;1.5077
12.08.2008;1218499200;1.4946
13.08.2008;1218585600;1.4915
14.08.2008;1218672000;1.4905
15.08.2008;1218758400;1.4717
18.08.2008;1219017600;1.4736
19.08.2008;1219104000;1.4667
20.08.2008;1219190400;1.4752
21.08.2008;1219276800;1.4784
22.08.2008;1219363200;1.4837
25.08.2008;1219622400;1.4741
26.08.2008;1219708800;1.4607
27.08.2008;1219795200;1.4717
28.08.2008;1219881600;1.4757
29.08.2008;1219968000;1.472
01.09.2008;1220227200;1.4641
02.09.2008;1220313600;1.4511
03.09.2008;1220400000;1.4412
04.09.2008;1220486400;1.4518
05.09.2008;1220572800;1.4243
08.09.2008;1220832000;1.4275
09.09.2008;1220918400;1.4147
10.09.2008;1221004800;1.4164
11.09.2008;1221091200;1.3916
12.09.2008;1221177600;1.4124
15.09.2008;1221436800;1.4264
16.09.2008;1221523200;1.4256
17.09.2008;1221609600;1.4215
18.09.2008;1221696000;1.44
19.09.2008;1221782400;1.419
22.09.2008;1222041600;1.4568
23.09.2008;1222128000;1.4703
24.09.2008;1222214400;1.4686
25.09.2008;1222300800;1.4706
26.09.2008;1222387200;1.458
29.09.2008;1222646400;1.4355
30.09.2008;1222732800;1.434
01.10.2008;1222819200;1.4142
02.10.2008;1222905600;1.3902
03.10.2008;1222992000;1.3856
06.10.2008;1223251200;1.3576
07.10.2008;1223337600;1.3559
08.10.2008;1223424000;1.3622
09.10.2008;1223510400;1.376
10.10.2008;1223596800;1.3617
13.10.2008;1223856000;1.3634
14.10.2008;1223942400;1.3643
15.10.2008;1224028800;1.3583
16.10.2008;1224115200;1.3459
17.10.2008;1224201600;1.3454
20.10.2008;1224460800;1.3485
21.10.2008;1224547200;1.322
22.10.2008;1224633600;1.292
23.10.2008;1224720000;1.2824
24.10.2008;1224806400;1.2534
27.10.2008;1225065600;1.241
28.10.2008;1225152000;1.2488
29.10.2008;1225238400;1.2756
30.10.2008;1225324800;1.3064
31.10.2008;1225411200;1.2725
03.11.2008;1225670400;1.2833
04.11.2008;1225756800;1.2698
05.11.2008;1225843200;1.2842
06.11.2008;1225929600;1.2918
07.11.2008;1226016000;1.2828
10.11.2008;1226275200;1.2866
11.11.2008;1226361600;1.2744
12.11.2008;1226448000;1.2534
13.11.2008;1226534400;1.2481
14.11.2008;1226620800;1.2676
17.11.2008;1226880000;1.2664
18.11.2008;1226966400;1.2603
19.11.2008;1227052800;1.2606
20.11.2008;1227139200;1.252
21.11.2008;1227225600;1.2599
24.11.2008;1227484800;1.2637
25.11.2008;1227571200;1.2866
26.11.2008;1227657600;1.298
27.11.2008;1227744000;1.2941
28.11.2008;1227830400;1.2791
01.12.2008;1228089600;1.2869
02.12.2008;1228176000;1.2636
03.12.2008;1228262400;1.2626
04.12.2008;1228348800;1.2602
05.12.2008;1228435200;1.2782
08.12.2008;1228694400;1.2886
09.12.2008;1228780800;1.2866
10.12.2008;1228867200;1.2934
11.12.2008;1228953600;1.3124
12.12.2008;1229040000;1.3359
15.12.2008;1229299200;1.3466
16.12.2008;1229385600;1.3663
17.12.2008;1229472000;1.411
18.12.2008;1229558400;1.4662
19.12.2008;1229644800;1.4118
22.12.2008;1229904000;1.4102
23.12.2008;1229990400;1.3958
29.12.2008;1230508800;1.4282
30.12.2008;1230595200;1.4181
02.01.2009;1230854400;1.3949
05.01.2009;1231113600;1.367
06.01.2009;1231200000;1.3441
07.01.2009;1231286400;1.358
08.01.2009;1231372800;1.3568
09.01.2009;1231459200;1.3724
12.01.2009;1231718400;1.3376
13.01.2009;1231804800;1.3289
14.01.2009;1231891200;1.3216
15.01.2009;1231977600;1.3154
16.01.2009;1232064000;1.324
19.01.2009;1232323200;1.3272
20.01.2009;1232409600;1.2952
21.01.2009;1232496000;1.2932
22.01.2009;1232582400;1.3044
23.01.2009;1232668800;1.2793
26.01.2009;1232928000;1.294
27.01.2009;1233014400;1.3266
28.01.2009;1233100800;1.3283
29.01.2009;1233187200;1.3064
30.01.2009;1233273600;1.28
02.02.2009;1233532800;1.2735
03.02.2009;1233619200;1.282
04.02.2009;1233705600;1.2949
05.02.2009;1233792000;1.2868
06.02.2009;1233878400;1.2815
09.02.2009;1234137600;1.2924
10.02.2009;1234224000;1.2918
11.02.2009;1234310400;1.2956
12.02.2009;1234396800;1.286
13.02.2009;1234483200;1.2898
16.02.2009;1234742400;1.2783
17.02.2009;1234828800;1.2638
18.02.2009;1234915200;1.2575
19.02.2009;1235001600;1.2663
20.02.2009;1235088000;1.2612
23.02.2009;1235347200;1.2866
24.02.2009;1235433600;1.2788
25.02.2009;1235520000;1.2818
26.02.2009;1235606400;1.2768
27.02.2009;1235692800;1.2652
02.03.2009;1235952000;1.2614
03.03.2009;1236038400;1.2628
04.03.2009;1236124800;1.2513
05.03.2009;1236211200;1.2568
06.03.2009;1236297600;1.2666
09.03.2009;1236556800;1.2619
10.03.2009;1236643200;1.268
11.03.2009;1236729600;1.2678
12.03.2009;1236816000;1.2782
13.03.2009;1236902400;1.2896
16.03.2009;1237161600;1.2976
17.03.2009;1237248000;1.2985
18.03.2009;1237334400;1.3038
19.03.2009;1237420800;1.3487
20.03.2009;1237507200;1.3705
23.03.2009;1237766400;1.3643
24.03.2009;1237852800;1.3542
25.03.2009;1237939200;1.3479
26.03.2009;1238025600;1.3566
27.03.2009;1238112000;1.3475
30.03.2009;1238371200;1.3192
31.03.2009;1238457600;1.33
01.04.2009;1238544000;1.3202
02.04.2009;1238630400;1.3278
03.04.2009;1238716800;1.3472
06.04.2009;1238976000;1.3537
07.04.2009;1239062400;1.3336
08.04.2009;1239148800;1.3201
09.04.2009;1239235200;1.3302
14.04.2009;1239667200;1.3285
15.04.2009;1239753600;1.3251
16.04.2009;1239840000;1.3168
17.04.2009;1239926400;1.3077
20.04.2009;1240185600;1.2963
21.04.2009;1240272000;1.2989
22.04.2009;1240358400;1.2927
23.04.2009;1240444800;1.304
24.04.2009;1240531200;1.3242
27.04.2009;1240790400;1.3169
28.04.2009;1240876800;1.3014
29.04.2009;1240963200;1.3226
30.04.2009;1241049600;1.3279
04.05.2009;1241395200;1.3286
05.05.2009;1241481600;1.3378
06.05.2009;1241568000;1.3337
07.05.2009;1241654400;1.3296
08.05.2009;1241740800;1.341
11.05.2009;1242000000;1.3605
12.05.2009;1242086400;1.3646
13.05.2009;1242172800;1.368
14.05.2009;1242259200;1.3605
15.05.2009;1242345600;1.3568
18.05.2009;1242604800;1.3455
19.05.2009;1242691200;1.3635
20.05.2009;1242777600;1.3659
21.05.2009;1242864000;1.3763
22.05.2009;1242950400;1.3957
25.05.2009;1243209600;1.3977
26.05.2009;1243296000;1.3891
27.05.2009;1243382400;1.3968
28.05.2009;1243468800;1.3855
29.05.2009;1243555200;1.41
01.06.2009;1243814400;1.4224
02.06.2009;1243900800;1.4118
03.06.2009;1243987200;1.423
04.06.2009;1244073600;1.4216
05.06.2009;1244160000;1.4182
08.06.2009;1244419200;1.387
09.06.2009;1244505600;1.3933
10.06.2009;1244592000;1.4138
11.06.2009;1244678400;1.4034
12.06.2009;1244764800;1.4062
15.06.2009;1245024000;1.3879
16.06.2009;1245110400;1.3883
17.06.2009;1245196800;1.3874
18.06.2009;1245283200;1.3927
19.06.2009;1245369600;1.3894
22.06.2009;1245628800;1.3867
23.06.2009;1245715200;1.3933
24.06.2009;1245801600;1.4096
25.06.2009;1245888000;1.3977
26.06.2009;1245974400;1.4046
29.06.2009;1246233600;1.4002
30.06.2009;1246320000;1.41
01.07.2009;1246406400;1.4074
02.07.2009;1246492800;1.4094
03.07.2009;1246579200;1.3998
06.07.2009;1246838400;1.3929
07.07.2009;1246924800;1.3966
08.07.2009;1247011200;1.3901
09.07.2009;1247097600;1.3962
10.07.2009;1247184000;1.3907
13.07.2009;1247443200;1.3938
14.07.2009;1247529600;1.3999
15.07.2009;1247616000;1.4046
16.07.2009;1247702400;1.4085
17.07.2009;1247788800;1.4097
20.07.2009;1248048000;1.4221
21.07.2009;1248134400;1.4219
22.07.2009;1248220800;1.4189
23.07.2009;1248307200;1.4229
24.07.2009;1248393600;1.421
27.07.2009;1248652800;1.4245
28.07.2009;1248739200;1.4272
29.07.2009;1248825600;1.4154
30.07.2009;1248912000;1.4061
31.07.2009;1248998400;1.4179
03.08.2009;1249257600;1.4275
04.08.2009;1249344000;1.4396
05.08.2009;1249430400;1.4394
06.08.2009;1249516800;1.4401
07.08.2009;1249603200;1.4361
10.08.2009;1249862400;1.4194
11.08.2009;1249948800;1.4173
12.08.2009;1250035200;1.4114
13.08.2009;1250121600;1.4261
14.08.2009;1250208000;1.4284
17.08.2009;1250467200;1.4121
18.08.2009;1250553600;1.4141
19.08.2009;1250640000;1.4102
20.08.2009;1250726400;1.4232
21.08.2009;1250812800;1.43
24.08.2009;1251072000;1.4303
25.08.2009;1251158400;1.428
26.08.2009;1251244800;1.4318
